4247.21	2.39e-17
4249.55	2.41e-17
4251.9	2.43e-17
4254.24	2.46e-17
4256.59	2.48e-17
4258.94	2.51e-17
4261.29	2.53e-17
4263.63	2.56e-17
4265.98	2.58e-17
4268.33	2.59e-17
4270.68	2.59e-17
4273.03	2.59e-17
4275.38	2.58e-17
4277.73	2.55e-17
4280.07	2.52e-17
4282.42	2.49e-17
4284.77	2.46e-17
4287.13	2.42e-17
4289.48	2.39e-17
4291.83	2.35e-17
4294.18	2.32e-17
4296.53	2.3e-17
4298.88	2.27e-17
4301.23	2.26e-17
4303.59	2.25e-17
4305.94	2.25e-17
4308.29	2.26e-17
4310.64	2.27e-17
4313.0	2.28e-17
4315.35	2.3e-17
4317.7	2.31e-17
4320.06	2.32e-17
4322.41	2.33e-17
4324.77	2.34e-17
4327.12	2.34e-17
4329.48	2.35e-17
4331.83	2.36e-17
4334.19	2.37e-17
4336.54	2.38e-17
4338.9	2.38e-17
4341.26	2.39e-17
4343.61	2.39e-17
4345.97	2.39e-17
4348.33	2.39e-17
4350.68	2.4e-17
4353.04	2.41e-17
4355.4	2.42e-17
4357.76	2.42e-17
4360.12	2.41e-17
4362.48	2.4e-17
4364.83	2.38e-17
4367.19	2.36e-17
4369.55	2.34e-17
4371.91	2.31e-17
4374.27	2.29e-17
4376.63	2.26e-17
4378.99	2.23e-17
4381.35	2.2e-17
4383.72	2.18e-17
4386.08	2.16e-17
4388.44	2.15e-17
4390.8	2.15e-17
4393.16	2.16e-17
4395.53	2.18e-17
4397.89	2.2e-17
4400.25	2.22e-17
4402.61	2.25e-17
4404.98	2.29e-17
4407.34	2.33e-17
4409.7	2.37e-17
4412.07	2.41e-17
4414.43	2.45e-17
4416.8	2.48e-17
4419.16	2.5e-17
4421.53	2.52e-17
4423.89	2.53e-17
4426.26	2.54e-17
4428.63	2.54e-17
4430.99	2.53e-17
4433.36	2.52e-17
4435.73	2.51e-17
4438.09	2.5e-17
4440.46	2.49e-17
4442.83	2.48e-17
4445.19	2.47e-17
4447.56	2.45e-17
4449.93	2.44e-17
4452.3	2.43e-17
4454.67	2.42e-17
4457.04	2.41e-17
4459.41	2.4e-17
4461.78	2.39e-17
4464.15	2.38e-17
4466.52	2.37e-17
4468.89	2.36e-17
4471.26	2.36e-17
4473.63	2.37e-17
4476.0	2.39e-17
4478.37	2.41e-17
4480.74	2.44e-17
4483.11	2.47e-17
4485.49	2.5e-17
4487.86	2.52e-17
4490.23	2.54e-17
4492.6	2.58e-17
4494.98	2.61e-17
4497.35	2.63e-17
4499.73	2.65e-17
4502.1	2.65e-17
4504.47	2.63e-17
4506.85	2.61e-17
4509.22	2.58e-17
4511.6	2.55e-17
4513.97	2.52e-17
4516.35	2.5e-17
4518.72	2.48e-17
4521.1	2.47e-17
4523.48	2.46e-17
4525.85	2.45e-17
4528.23	2.46e-17
4530.61	2.46e-17
4532.98	2.48e-17
4535.36	2.49e-17
4537.74	2.5e-17
4540.12	2.52e-17
4542.49	2.54e-17
4544.87	2.55e-17
4547.25	2.56e-17
4549.63	2.55e-17
4552.01	2.54e-17
4554.39	2.52e-17
4556.77	2.49e-17
4559.15	2.44e-17
4561.53	2.4e-17
4563.91	2.36e-17
4566.29	2.32e-17
4568.67	2.28e-17
4571.05	2.25e-17
4573.43	2.21e-17
4575.82	2.17e-17
4578.2	2.13e-17
4580.58	2.1e-17
4582.96	2.07e-17
4585.35	2.05e-17
4587.73	2.04e-17
4590.11	2.04e-17
4592.49	2.04e-17
4594.88	2.04e-17
4597.26	2.03e-17
4599.65	2.03e-17
4602.03	2.02e-17
4604.42	2.01e-17
4606.8	2.01e-17
4609.19	2e-17
4611.57	2e-17
4613.96	1.99e-17
4616.34	1.99e-17
4618.73	1.99e-17
4621.12	1.99e-17
4623.5	2e-17
4625.89	2.03e-17
4628.28	2.06e-17
4630.66	2.1e-17
4633.05	2.14e-17
4635.44	2.19e-17
4637.83	2.24e-17
4640.22	2.29e-17
4642.61	2.35e-17
4644.99	2.4e-17
4647.38	2.45e-17
4649.77	2.49e-17
4652.16	2.53e-17
4654.55	2.55e-17
4656.94	2.56e-17
4659.33	2.56e-17
4661.72	2.56e-17
4664.11	2.55e-17
4666.51	2.54e-17
4668.9	2.52e-17
4671.29	2.51e-17
4673.68	2.48e-17
4676.07	2.46e-17
4678.46	2.44e-17
4680.86	2.43e-17
4683.25	2.41e-17
4685.64	2.4e-17
4688.04	2.39e-17
4690.43	2.39e-17
4692.82	2.38e-17
4695.22	2.37e-17
4697.61	2.36e-17
4700.01	2.35e-17
4702.4	2.34e-17
4704.8	2.33e-17
4707.19	2.32e-17
4709.59	2.31e-17
4711.98	2.3e-17
4714.38	2.29e-17
4716.78	2.28e-17
4719.17	2.28e-17
4721.57	2.28e-17
4723.97	2.28e-17
4726.36	2.29e-17
4728.76	2.29e-17
4731.16	2.3e-17
4733.56	2.31e-17
4735.95	2.32e-17
4738.35	2.33e-17
4740.75	2.35e-17
4743.15	2.36e-17
4745.55	2.38e-17
4747.95	2.39e-17
4750.35	2.4e-17
4752.75	2.42e-17
4755.15	2.43e-17
4757.55	2.45e-17
4759.95	2.47e-17
4762.35	2.48e-17
4764.75	2.5e-17
4767.15	2.52e-17
4769.55	2.54e-17
4771.96	2.56e-17
4774.36	2.59e-17
4776.76	2.61e-17
4779.16	2.63e-17
4781.57	2.64e-17
4783.97	2.65e-17
4786.37	2.64e-17
4788.78	2.63e-17
4791.18	2.61e-17
4793.58	2.59e-17
4795.99	2.57e-17
4798.39	2.54e-17
4800.8	2.5e-17
4803.2	2.45e-17
4805.61	2.4e-17
4808.01	2.35e-17
4810.42	2.3e-17
4812.82	2.27e-17
4815.23	2.24e-17
4817.64	2.23e-17
4820.04	2.23e-17
4822.45	2.24e-17
4824.86	2.25e-17
4827.26	2.27e-17
4829.67	2.3e-17
4832.08	2.33e-17
4834.49	2.36e-17
4836.9	2.4e-17
4839.3	2.44e-17
4841.71	2.46e-17
4844.12	2.48e-17
4846.53	2.48e-17
4848.94	2.47e-17
4851.35	2.46e-17
4853.76	2.44e-17
4856.17	2.43e-17
4858.58	2.42e-17
4860.99	2.41e-17
4863.4	2.41e-17
4865.81	2.4e-17
4868.22	2.4e-17
4870.64	2.4e-17
4873.05	2.41e-17
4875.46	2.43e-17
4877.87	2.45e-17
4880.28	2.46e-17
4882.7	2.48e-17
4885.11	2.49e-17
4887.52	2.5e-17
4889.94	2.51e-17
4892.35	2.5e-17
4894.76	2.5e-17
4897.18	2.49e-17
4899.59	2.48e-17
4902.01	2.48e-17
4904.42	2.47e-17
4906.84	2.46e-17
4909.25	2.45e-17
4911.67	2.44e-17
4914.08	2.44e-17
4916.5	2.42e-17
4918.92	2.41e-17
4921.33	2.4e-17
4923.75	2.38e-17
4926.17	2.36e-17
4928.58	2.34e-17
4931.0	2.31e-17
4933.42	2.28e-17
4935.83	2.25e-17
4938.25	2.21e-17
4940.67	2.18e-17
4943.09	2.15e-17
4945.51	2.14e-17
4947.93	2.13e-17
4950.35	2.12e-17
4952.77	2.12e-17
4955.19	2.12e-17
4957.61	2.12e-17
4960.03	2.13e-17
4962.45	2.14e-17
4964.87	2.16e-17
4967.29	2.18e-17
4969.71	2.19e-17
4972.13	2.21e-17
4974.55	2.22e-17
4976.97	2.22e-17
4979.4	2.23e-17
4981.82	2.24e-17
4984.24	2.25e-17
4986.66	2.26e-17
4989.09	2.27e-17
4991.51	2.28e-17
4993.93	2.28e-17
4996.36	2.29e-17
4998.78	2.3e-17
5001.2	2.3e-17
5003.63	2.31e-17
5006.05	2.32e-17
5008.48	2.32e-17
5010.9	2.32e-17
5013.33	2.31e-17
5015.75	2.3e-17
5018.18	2.3e-17
5020.6	2.31e-17
5023.03	2.32e-17
5025.46	2.33e-17
5027.88	2.33e-17
